identifier1	identifier2	lemma	mean_disagreement_cleaned	judgments
2532889X_1951-01-25_01_051.tcf.xml-18-40	vischer_auch02_1879-1016-66	Mißklang	0.0	[2, 2]
curtius_alterthum01_1875-1087-51	heckert_schulgesetzgebung_1847-1650-43	Mißklang	0.6666666666666666	[2, 3, 3, 2]
2532889X_1946-07-26_01_006.tcf.xml-71-13	26120215_1982_01_14_01_081.tcf.xml-7-5	Mißklang	1.0	[4, 3]
2532889X_1973-09-21_01_024.tcf.xml-26-7	vischer_aesthetik0201_1847-692-15	Mißklang	1.0	[3, 4]
2532889X_1986-11-13_01_068.tcf.xml-8-13	vischer_aesthetik030204_1857-1159-100	Mißklang	0.6666666666666666	[3, 2, 2]
2532889X_1986-11-13_01_068.tcf.xml-8-13	vischer_aesthetik0201_1847-637-3	Mißklang	1.3333333333333333	[4, 3, 2]
2532889X_1986-11-13_01_068.tcf.xml-8-13	schubin_vollmondzauber02_1899-1120-2	Mißklang	1.3333333333333333	[3, 4, 2]
2532889X_1951-01-25_01_051.tcf.xml-18-40	vischer_aesthetik030204_1857-808-142	Mißklang	0.5	[4, 4, 3, 4]
2532889X_1951-01-25_01_051.tcf.xml-18-40	vischer_aesthetik030204_1857-657-41	Mißklang	0.6666666666666666	[3, 2, 2]
2532889X_1951-01-25_01_051.tcf.xml-18-40	vischer_aesthetik0201_1847-703-14	Mißklang	0.0	[2, 2]
treitschke_geschichte05_1894-714-39	vischer_aesthetik0201_1847-692-15	Mißklang	0.5333333333333333	[3, 3, 2, 2, 2, 2]
2532889X_1974-04-04_01_115.tcf.xml-3-27	heckert_schulgesetzgebung_1847-1650-43	Mißklang	1.0	[3, 4, 3, 2]
2532889X_1974-04-04_01_115.tcf.xml-3-27	candidus_christus_1854-258-6	Mißklang	0.0	[3, 3]
2532889X_1986-11-13_01_068.tcf.xml-8-13	beyer_poetik01_1882-4784-9	Mißklang	0.0	[2, 2]
2532889X_1986-11-13_01_068.tcf.xml-8-13	26120215_1963_07_01_01_155.tcf.xml-17-9	Mißklang	0.6666666666666666	[3, 2, 2]
2532889X_1986-11-13_01_068.tcf.xml-8-13	26120215_1961_06_29_01_060.tcf.xml-2-3	Mißklang	0.0	[3, 3, 3]
2532889X_1986-11-13_01_068.tcf.xml-8-13	26120215_1947_12_14_01_055.tcf.xml-13-28	Mißklang	0.0	[3, 3]
2532889X_1986-11-13_01_068.tcf.xml-8-13	2532889X_1989-12-30_01_098.tcf.xml-10-11	Mißklang	0.0	[3, 3]
2532889X_1987-03-24_01_052.tcf.xml-34-17	saar_novellen_1877-1343-23	Mißklang	0.0	[2, 2]
2532889X_1987-03-24_01_052.tcf.xml-34-17	vischer_aesthetik0201_1847-692-15	Mißklang	0.6666666666666666	[2, 3, 2]
2532889X_1951-01-25_01_051.tcf.xml-18-40	vischer_aesthetik0201_1847-637-3	Mißklang	0.0	[2, 2]
2532889X_1969-05-13_01_208.tcf.xml-15-8	heckert_schulgesetzgebung_1847-1650-43	Mißklang	0.6666666666666666	[2, 2, 3]
2532889X_1974-09-18_01_092.tcf.xml-46-2	26120215_1959_12_15_01_138.tcf.xml-38-8	Mißklang	1.3333333333333333	[4, 3, 2]
heckert_schulgesetzgebung_1847-1650-43	wilamowitz_aristoteles01_1893-683-28	Mißklang	0.4	[3, 2, 2, 2, 2]
heckert_schulgesetzgebung_1847-1650-43	vischer_aesthetik030204_1857-578-31	Mißklang	1.0	[4, 3]
heckert_schulgesetzgebung_1847-1650-43	vischer_aesthetik030204_1857-561-39	Mißklang	0.6666666666666666	[3, 4, 3]
heckert_schulgesetzgebung_1847-1650-43	vischer_aesthetik030204_1857-1159-100	Mißklang	0.0	[3, 3]
2532889X_1974-09-18_01_092.tcf.xml-46-2	2532889X_1990-08-07_01_138.tcf.xml-5-24	Mißklang	0.0	[4, 4]
2532889X_1974-09-18_01_092.tcf.xml-46-2	2532889X_1988-02-05_01_059.tcf.xml-16-14	Mißklang	1.0	[2, 2, 2, 4]
2532889X_1974-09-18_01_092.tcf.xml-46-2	2532889X_1974-11-09_01_108.tcf.xml-8-17	Mißklang	0.0	[4, 4]
aston_emancipation_1846-14-57	vischer_aesthetik030204_1857-808-142	Mißklang	0.0	[2, 2]
2532889X_1960-10-23_01_081.tcf.xml-9-41	26120215_1981_11_12_01_063.tcf.xml-9-9	Mißklang	0.0	[3, 3, 3]
heckert_schulgesetzgebung_1847-1650-43	vischer_aesthetik030204_1857-1066-9	Mißklang	0.6666666666666666	[2, 3, 2]
26120215_1950_10_01_01_432.tcf.xml-4-21	saar_novellen_1877-1343-23	Mißklang	1.0	[2, 3]
heckert_schulgesetzgebung_1847-1650-43	saar_novellen_1877-1343-23	Mißklang	0.0	[4, 4]
2532889X_1960-10-23_01_081.tcf.xml-9-41	26120215_1975_09_20_01_447.tcf.xml-24-13	Mißklang	1.3333333333333333	[3, 4, 2]
2532889X_1960-10-23_01_081.tcf.xml-9-41	26120215_1964_07_05_01_083.tcf.xml-10-6	Mißklang	0.0	[4, 4]
2532889X_1960-10-23_01_081.tcf.xml-9-41	26120215_1947_03_22_01_039.tcf.xml-23-8	Mißklang	1.0	[3, 4]
2532889X_1960-10-23_01_081.tcf.xml-9-41	2532889X_1988-02-05_01_059.tcf.xml-16-14	Mißklang	0.8	[2, 2, 2, 4, 2]
2532889X_1946-07-26_01_006.tcf.xml-71-13	2532889X_1964-10-07_01_085.tcf.xml-11-23	Mißklang	1.0	[4, 3]
2532889X_1960-10-23_01_081.tcf.xml-9-41	2532889X_1986-11-13_01_068.tcf.xml-8-13	Mißklang	1.0	[4, 3]
26120215_1975_09_20_01_447.tcf.xml-24-13	brehm_thierleben06_1869-14813-64	Mißklang	0.6666666666666666	[4, 3, 3]
2532889X_1960-10-23_01_081.tcf.xml-9-41	2532889X_1974-09-18_01_092.tcf.xml-46-2	Mißklang	1.3333333333333333	[2, 4, 4]
2532889X_1960-10-23_01_081.tcf.xml-9-41	2532889X_1970-12-05_01_103.tcf.xml-16-10	Mißklang	0.0	[4, 4]
2532889X_1960-10-23_01_081.tcf.xml-9-41	2532889X_1961-07-31_01_066.tcf.xml-17-8	Mißklang	0.6666666666666666	[4, 3, 3]
2532889X_1969-05-13_01_208.tcf.xml-15-8	26120215_1952_10_19_01_050.tcf.xml-118-40	Mißklang	1.3333333333333333	[4, 4, 2]
heckert_schulgesetzgebung_1847-1650-43	kuernberger_amerikamuede_1855-4969-8	Mißklang	0.6666666666666666	[3, 3, 2, 2]
2532889X_1960-10-23_01_081.tcf.xml-9-41	vischer_poetik_1857-3155-65	Mißklang	1.0	[3, 4]
26120215_1963_07_01_01_155.tcf.xml-17-9	26120215_1970_04_30_01_241.tcf.xml-10-5	Mißklang	1.0	[3, 2]
2532889X_1961-01-03_01_076.tcf.xml-46-18	vischer_aesthetik030204_1857-1159-100	Mißklang	0.0	[2, 2]
2532889X_1965-04-26_01_156.tcf.xml-23-15	candidus_christus_1854-258-6	Mißklang	1.1666666666666667	[4, 4, 3, 2]
2532889X_1970-02-12_01_061.tcf.xml-12-31	heckert_schulgesetzgebung_1847-1650-43	Mißklang	0.6666666666666666	[3, 4, 3, 4]
2532889X_1970-02-12_01_061.tcf.xml-12-31	vischer_aesthetik0201_1847-703-14	Mißklang	0.0	[3, 3, 3]
2532889X_1970-02-12_01_061.tcf.xml-12-31	vischer_aesthetik0201_1847-711-31	Mißklang	1.0	[3, 2]
2532889X_1961-07-31_01_066.tcf.xml-17-8	26120215_1949_04_05_01_057.tcf.xml-1-2	Mißklang	0.0	[4, 4]
26120215_1966_08_12_01_264.tcf.xml-74-19	vischer_aesthetik030205_1857-3107-64	Mißklang	0.0	[3, 3]
brehm_thierleben01_1864-350-16	vischer_aesthetik030204_1857-808-142	Mißklang	0.0	[4, 4]
brehm_thierleben01_1864-350-16	tieck_phantasus03_1816-8877-17	Mißklang	1.0	[3, 3, 4, 2, 2]
brehm_thierleben01_1864-350-16	michelis_reiseschule_1869-2106-36	Mißklang	0.0	[2, 2]
brehm_thierleben01_1864-350-16	gottschall_poetik_1858-3181-12	Mißklang	0.0	[3, 3]
2532889X_1958-02-05_01_028.tcf.xml-11-16	2532889X_1972-01-08_01_052.tcf.xml-35-13	Mißklang	0.0	[3, 3]
2532889X_1958-02-05_01_028.tcf.xml-11-16	26120215_1979_08_27_01_194.tcf.xml-65-26	Mißklang	1.0	[4, 3]
brehm_thierleben01_1864-350-16	froelich_virginia01_1820-100-10	Mißklang	2.0	[2, 4]
brehm_thierleben01_1864-350-16	fouque_frauen_1826-372-26	Mißklang	0.0	[2, 2, 2]
brehm_thierleben01_1864-350-16	fontane_brandenburg02_1863-2886-11	Mißklang	0.5	[3, 2, 2, 2]
brehm_thierleben01_1864-350-16	engel_poetik_1806-1411-18	Mißklang	0.6	[3, 2, 3, 2, 3]
2532889X_1961-08-16_01_120.tcf.xml-7-11	brehm_thierleben01_1864-350-16	Mißklang	0.0	[3, 3]
2532889X_1947-07-15_01_052.tcf.xml-21-12	2532889X_1951-01-25_01_051.tcf.xml-18-40	Mißklang	0.6666666666666666	[3, 2, 2]
2532889X_1947-07-15_01_052.tcf.xml-21-12	candidus_christus_1854-258-6	Mißklang	1.0	[3, 3, 4, 2]
26120215_1966_08_12_01_264.tcf.xml-74-19	vischer_aesthetik030204_1857-578-31	Mißklang	0.0	[2, 2]
26120215_1964_10_03_01_175.tcf.xml-3-17	brehm_thierleben01_1864-350-16	Mißklang	0.6666666666666666	[3, 2, 2]
26120215_1971_07_09_01_339.tcf.xml-48-13	heckert_schulgesetzgebung_1847-1650-43	Mißklang	0.6666666666666666	[2, 2, 3]
2532889X_1982-07-03_01_255.tcf.xml-27-7	vischer_aesthetik0201_1847-692-15	Mißklang	0.6	[3, 2, 3, 2, 2]
2532889X_1946-07-26_01_006.tcf.xml-71-13	curtius_alterthum01_1875-2140-12	Mißklang	1.3333333333333333	[4, 4, 2]
2532889X_1961-01-03_01_076.tcf.xml-46-18	26120215_1949_05_22_01_219.tcf.xml-5-1	Mißklang	1.0	[4, 2, 3, 2, 3]
26120215_1960_05_18_01_348.tcf.xml-4-43	vischer_aesthetik0201_1847-692-15	Mißklang	0.6666666666666666	[3, 3, 2, 2]
2532889X_1946-07-26_01_006.tcf.xml-71-13	engel_poetik_1806-1416-49	Mißklang	1.1666666666666667	[2, 3, 4, 4]
2532889X_1951-06-28_01_103.tcf.xml-46-3	vischer_aesthetik0201_1847-692-15	Mißklang	0.5	[3, 3, 3, 2]
saar_novellen_1877-1343-23	vischer_aesthetik030204_1857-578-31	Mißklang	0.0	[4, 4]
2532889X_1948-11-04_01_149.tcf.xml-3-7	wilamowitz_aristoteles01_1893-683-28	Mißklang	2.0	[4, 2]
2532889X_1948-11-04_01_149.tcf.xml-3-7	vischer_aesthetik030204_1857-808-142	Mißklang	1.0	[2, 3]
26120215_1975_09_20_01_447.tcf.xml-24-13	brehm_thierleben01_1864-350-16	Mißklang	1.1666666666666667	[3, 4, 2, 4]
26120215_1964_10_03_01_175.tcf.xml-3-17	vischer_aesthetik0201_1847-692-15	Mißklang	0.0	[2, 2]
26120215_1961_04_04_01_066.tcf.xml-14-8	heckert_schulgesetzgebung_1847-1650-43	Mißklang	0.0	[2, 2]
26120215_1982_01_14_01_081.tcf.xml-7-5	heckert_schulgesetzgebung_1847-1650-43	Mißklang	0.0	[2, 2]
26120215_1949_04_05_01_057.tcf.xml-1-2	heckert_schulgesetzgebung_1847-1650-43	Mißklang	0.0	[2, 2]
candidus_christus_1854-258-6	vischer_auch02_1879-1016-66	Mißklang	1.3333333333333333	[3, 4, 2]
26120215_1949_05_22_01_219.tcf.xml-5-1	26120215_1964_07_05_01_083.tcf.xml-10-6	Mißklang	0.0	[4, 4]
vischer_aesthetik0201_1847-637-3	vischer_aesthetik0201_1847-692-15	Mißklang	0.0	[4, 4]
2532889X_1946-07-26_01_006.tcf.xml-71-13	waiblinger_phaeton01_1823-374-12	Mißklang	0.6666666666666666	[2, 0, 3, 3]
bismarck_erinnerungen01_1898-2580-27	heckert_schulgesetzgebung_1847-1650-43	Mißklang	0.0	[4, 4]
bismarck_erinnerungen01_1898-2580-27	vischer_aesthetik0201_1847-692-15	Mißklang	1.0	[3, 2]
2532889X_1946-07-26_01_006.tcf.xml-71-13	vischer_aesthetik030204_1857-578-31	Mißklang	0.6666666666666666	[2, 2, 3]
26120215_1949_05_22_01_219.tcf.xml-5-1	26120215_1970_04_30_01_241.tcf.xml-10-5	Mißklang	1.0	[3, 3, 4, 2]
26120215_1949_05_22_01_219.tcf.xml-5-1	beyer_poetik01_1882-4784-9	Mißklang	1.0	[2, 3]
26120215_1949_05_22_01_219.tcf.xml-5-1	oberwinder_buschoff_1892-119-4	Mißklang	0.6666666666666666	[4, 4, 3]
26120215_1949_05_22_01_219.tcf.xml-5-1	schubin_vollmondzauber02_1899-1120-2	Mißklang	1.0	[4, 3]
26120215_1949_05_22_01_219.tcf.xml-5-1	treitschke_geschichte05_1894-1224-8	Mißklang	0.5	[3, 2, 2, 2]
26120215_1949_05_22_01_219.tcf.xml-5-1	vischer_aesthetik0201_1847-692-15	Mißklang	1.3333333333333333	[1, 3, 2]
oberwinder_buschoff_1892-119-4	vischer_aesthetik0201_1847-692-15	Mißklang	0.6666666666666666	[2, 3, 2]
2532889X_1946-07-26_01_006.tcf.xml-71-13	dahlmann_geschichte_1845-2278-24	Mißklang	0.0	[4, 4]
2532889X_1982-07-03_01_255.tcf.xml-27-7	heckert_schulgesetzgebung_1847-1650-43	Mißklang	0.6666666666666666	[3, 2, 2]
2532889X_1971-04-10_01_337.tcf.xml-3-13	26120215_1979_08_27_01_194.tcf.xml-65-26	Mißklang	1.1666666666666667	[3, 4, 4, 2]
26120215_1952_10_19_01_050.tcf.xml-118-40	vischer_aesthetik030204_1857-561-39	Mißklang	1.0	[3, 4, 2, 3]
2532889X_1947-02-02_01_034.tcf.xml-7-12	vischer_aesthetik0201_1847-692-15	Mißklang	0.6666666666666666	[3, 2, 2]
2532889X_1951-01-25_01_051.tcf.xml-18-40	2532889X_1955-10-09_01_020.tcf.xml-21-17	Mißklang	0.0	[2, 2]
2532889X_1951-01-25_01_051.tcf.xml-18-40	2532889X_1958-02-05_01_028.tcf.xml-11-16	Mißklang	0.0	[2, 2]
2532889X_1951-01-25_01_051.tcf.xml-18-40	2532889X_1959-03-05_01_123.tcf.xml-14-1	Mißklang	0.6666666666666666	[3, 2, 2]
2532889X_1976-03-20_01_172.tcf.xml-57-22	vischer_aesthetik0201_1847-637-3	Mißklang	1.0	[2, 3]
2532889X_1961-03-14_01_008.tcf.xml-18-15	vischer_aesthetik0201_1847-692-15	Mißklang	0.0	[3, 3]
2532889X_1981-11-14_01_331.tcf.xml-73-2	curtius_alterthum01_1875-1087-51	Mißklang	0.0	[3, 3]
2532889X_1951-01-25_01_051.tcf.xml-18-40	2532889X_1964-10-07_01_085.tcf.xml-11-23	Mißklang	0.6666666666666666	[3, 2, 2]
2532889X_1981-11-14_01_331.tcf.xml-73-2	26120215_1949_05_22_01_219.tcf.xml-5-1	Mißklang	0.6666666666666666	[3, 4, 3]
2532889X_1961-03-14_01_008.tcf.xml-18-15	26120215_1949_05_22_01_219.tcf.xml-5-1	Mißklang	1.0	[3, 4]
2532889X_1981-11-14_01_331.tcf.xml-73-2	2532889X_1986-11-13_01_068.tcf.xml-8-13	Mißklang	0.0	[3, 3, 3]
2532889X_1951-01-25_01_051.tcf.xml-18-40	wackernagel_poetik_1873-4626-64	Mißklang	0.5	[3, 4, 3, 3]
vischer_aesthetik0201_1847-692-15	vischer_aesthetik0201_1847-711-31	Mißklang	0.0	[4, 4, 4, 4]
2532889X_1951-01-25_01_051.tcf.xml-18-40	2532889X_1965-08-07_01_112.tcf.xml-23-6	Mißklang	1.0	[2, 3, 2, 1]
2532889X_1951-01-25_01_051.tcf.xml-18-40	2532889X_1974-09-18_01_092.tcf.xml-46-2	Mißklang	0.0	[2, 2]
2532889X_1951-01-25_01_051.tcf.xml-18-40	2532889X_1988-02-05_01_059.tcf.xml-16-14	Mißklang	0.6666666666666666	[3, 4, 4]
2532889X_1951-01-25_01_051.tcf.xml-18-40	2532889X_1990-08-07_01_138.tcf.xml-5-24	Mißklang	0.6666666666666666	[2, 2, 3]
2532889X_1951-01-25_01_051.tcf.xml-18-40	26120215_1947_09_16_01_212.tcf.xml-4-22	Mißklang	0.0	[2, 2, 2]
2532889X_1951-01-25_01_051.tcf.xml-18-40	26120215_1949_05_22_01_219.tcf.xml-5-1	Mißklang	0.6666666666666666	[2, 3, 2]
2532889X_1969-12-08_01_094.tcf.xml-2-2	2532889X_1974-11-09_01_108.tcf.xml-8-17	Mißklang	1.0	[4, 3]
26120215_1962_03_18_01_101.tcf.xml-25-3	heckert_schulgesetzgebung_1847-1650-43	Mißklang	0.5	[3, 2, 3, 3]
2532889X_1976-03-20_01_172.tcf.xml-57-22	vischer_aesthetik030204_1857-808-142	Mißklang	0.0	[2, 2]
26120215_1952_10_19_01_050.tcf.xml-118-40	26120215_1961_04_04_01_066.tcf.xml-14-8	Mißklang	0.0	[4, 4]
26120215_1952_10_19_01_050.tcf.xml-118-40	vischer_aesthetik0201_1847-680-77	Mißklang	0.6666666666666666	[2, 3, 2]
26120215_1952_10_19_01_050.tcf.xml-118-40	saar_novellen_1877-1343-23	Mißklang	0.0	[2, 2]
26120215_1952_10_19_01_050.tcf.xml-118-40	heckert_schulgesetzgebung_1847-1650-43	Mißklang	1.0	[2, 2, 2, 4]
26120215_1952_10_19_01_050.tcf.xml-118-40	goethe_leben03_1814-447-24	Mißklang	1.3333333333333333	[3, 4, 2]
26120215_1949_09_18_01_083.tcf.xml-4-18	heckert_schulgesetzgebung_1847-1650-43	Mißklang	0.0	[2, 2]
26120215_1966_08_12_01_264.tcf.xml-74-19	vischer_aesthetik030202_1853-297-14	Mißklang	0.0	[2, 2]
26120215_1949_09_18_01_083.tcf.xml-4-18	vischer_aesthetik0201_1847-711-31	Mißklang	1.0	[2, 3]
2532889X_1967-07-09_01_186.tcf.xml-7-12	brehm_thierleben01_1864-350-16	Mißklang	0.6666666666666666	[2, 3, 2]
2532889X_1951-01-25_01_051.tcf.xml-18-40	2532889X_1952-12-31_01_044.tcf.xml-12-16	Mißklang	0.0	[2, 2]
26120215_1962_03_18_01_101.tcf.xml-25-3	26120215_1981_11_12_01_063.tcf.xml-9-9	Mißklang	0.0	[4, 4]
26120215_1966_08_12_01_264.tcf.xml-74-19	vischer_aesthetik0201_1847-711-31	Mißklang	0.6666666666666666	[3, 3, 2]
2532889X_1968-10-22_01_031.tcf.xml-15-1	2532889X_1974-09-18_01_092.tcf.xml-46-2	Mißklang	1.0	[3, 4]
26120215_1952_10_19_01_050.tcf.xml-118-40	froelich_virginia01_1820-100-10	Mißklang	1.3333333333333333	[2, 4, 2]
26120215_1958_12_20_01_214.tcf.xml-24-4	26120215_1972_08_29_01_020.tcf.xml-16-28	Mißklang	0.0	[4, 4]
26120215_1952_10_19_01_050.tcf.xml-118-40	aston_leben_1847-601-55	Mißklang	0.6666666666666666	[3, 3, 2]
2532889X_1968-10-22_01_031.tcf.xml-15-1	2532889X_1988-02-05_01_059.tcf.xml-16-14	Mißklang	0.0	[3, 3]
26120215_1966_08_12_01_264.tcf.xml-74-19	26120215_1982_07_09_01_079.tcf.xml-22-18	Mißklang	0.0	[4, 4]
26120215_1966_08_12_01_264.tcf.xml-74-19	vischer_aesthetik0201_1847-692-15	Mißklang	0.0	[2, 2]
26120215_1952_10_19_01_050.tcf.xml-118-40	ebers_koenigstochter03_1864-2998-2	Mißklang	0.6666666666666666	[4, 4, 3]
26120215_1952_10_19_01_050.tcf.xml-118-40	brehm_thierleben06_1869-14813-64	Mißklang	0.5714285714285714	[3, 2, 3, 2, 3, 2, 3]
hartmann_posten_1868-2830-8	moritz_erfahrungsseelenkunde0702_1789-808-22	Motiv	1.2	[4, 4, 2, 4, 2]
chamberlain_grundlagen02_1899-1235-13	schelling_kunst_1859-4465-35	Motiv	0.6	[4, 4, 4, 3, 3]
schwappach_forstpolitik_1894-1175-4	storch_petersburg02_1794-2895-32	Motiv	1.2	[4, 4, 2, 3, 2]
guenther_voelkerrecht02_1792-394-111	moritz_erfahrungsseelenkunde0502_1787-423-45	Motiv	0.6666666666666666	[4, 4, 3, 0, 0]
brunn_griechen0201_1856-671-32	schwappach_forstpolitik_1894-6773-12	Motiv	1.5	[4, 1, 1, 0, 1]
gottschall_poetik_1858-1298-34	riegl_stilfragen_1893-2200-29	Motiv	1.6	[3, 3, 1, 4, 1]
estor_rechtsgelehrsamkeit03_1767-8234-56	moser_politische01_1796-312-25	Motiv	1.0	[4, 4, 3, 3, 2]
alexis_ruhe01_1852-3715-6	beseler_kommentar_1851-7685-0	Motiv	3.0	[0, 4, 1, 0, 0]
fontane_brandenburg01_1862-3834-1	riegl_stilfragen_1893-2341-4	Motiv	1.0	[3, 1, 1, 2, 2]
marx_kapital02_1885-5886-28	moser_politische01_1796-312-25	Motiv	0.0	[4, 4, 4, 4, 4]
sander_beschreibung02_1784-7441-9	schiller_krieg_1792-72-13	Motiv	1.4	[4, 1, 4, 4, 3]
martens_voelkerrecht_1796-3673-12	schiller_geisterseher_1789-1625-4	Motiv	0.0	[4, 4, 4, 4, 4]
freud_hysterie_1895-2081-4	wilamowitz_aristoteles01_1893-613-250	Motiv	0.8	[4, 2, 3, 3, 3]
gutzkow_serapionsbrueder02_1877-1821-7	jhering_recht0202_1858-1456-21	Motiv	0.8	[4, 4, 4, 4, 2]
laband_staatsrecht02_1878-6364-0	schiller_geisterseher_1789-1643-31	Motiv	2.0	[4, 4, 1, 0, 0]
moritz_erfahrungsseelenkunde0902_1792-520-12	riegl_stilfragen_1893-683-1	Motiv	1.6	[4, 1, 1, 3, 1]
moritz_erfahrungsseelenkunde0702_1789-801-32	vischer_aesthetik030201_1852-761-29	Motiv	1.0	[2, 2, 1, 3, 1]
justi_velazquez02_1888-214-14	riegl_stilfragen_1893-3211-3	Motiv	1.0	[4, 2, 3, 3, 4]
justi_velazquez02_1888-824-30	laband_staatsrecht01_1876-5751-0	Motiv	3.0	[0, 1, 4, 0, 0]
beseler_kommentar_1851-7995-4	justi_velazquez02_1888-214-14	Motiv	1.6666666666666667	[4, 3, 0, 2, 1]
beseler_kommentar_1851-7654-8	moser_politische02_1796-469-20	Motiv	2.0	[4, 1, 1, 0, 4]
beseler_kommentar_1851-5359-0	storch_petersburg02_1794-2896-1	Motiv	1.5	[4, 4, 1, 0, 4]
hufeland_leben_1797-3360-65	storch_petersburg02_1794-2895-32	Motiv	0.0	[4, 4, 4, 4, 4]
moritz_erfahrungsseelenkunde0702_1789-801-32	vischer_aesthetik0301_1851-399-114	Motiv	1.2	[2, 3, 2, 4, 4]
hufeland_leben_1797-2720-16	ramdohr_mahlerei01_1787-2884-22	Motiv	0.6	[4, 4, 3, 4, 3]
hufeland_leben_1797-2720-16	moritz_erfahrungsseelenkunde0702_1789-801-32	Motiv	1.0	[3, 4, 2, 3, 4]
hufeland_leben_1797-2720-16	justi_velazquez02_1888-214-14	Motiv	1.2	[2, 2, 2, 4, 1]
blum_spatziergaenge01_1774-1431-18	tetens_versuche02_1777-6570-27	Motiv	1.4	[4, 1, 3, 3, 2]
justi_velazquez02_1888-214-14	moritz_erfahrungsseelenkunde0702_1789-801-32	Motiv	0.4	[2, 2, 2, 2, 1]
justi_velazquez02_1888-214-14	moritz_erfahrungsseelenkunde0302_1785-674-32	Motiv	1.8	[1, 3, 4, 4, 1]
justi_velazquez02_1888-214-14	scherer_poetik_1888-2488-35	Motiv	0.8	[4, 3, 3, 3, 2]
jhering_recht03_1865-1966-3	schiller_geisterseher_1789-1624-2	Motiv	0.6	[4, 4, 4, 3, 3]
justi_velazquez02_1888-214-14	ramdohr_mahlerei02_1787-3860-9	Motiv	0.6	[3, 3, 4, 4, 4]
hufeland_leben_1797-2629-26	moritz_erfahrungsseelenkunde0702_1789-801-32	Motiv	0.4	[4, 4, 4, 4, 3]
moritz_erfahrungsseelenkunde0702_1789-801-32	schiller_geisterseher_1789-1643-31	Motiv	0.0	[4, 4, 4, 4, 4]
beseler_kommentar_1851-7995-4	moritz_erfahrungsseelenkunde0702_1789-801-32	Motiv	1.0	[2, 2, 0, 2, 4]
justi_velazquez02_1888-214-14	schauberg_freimaurerei02_1861-6966-28	Motiv	0.6	[4, 3, 3, 3, 4]
humboldt_gasarten_1796-237-20	schaumann_psyche02_1791-1393-3	Motiv	1.0	[4, 2, 4, 4, 3]
humboldt_gasarten_1796-237-20	moritz_erfahrungsseelenkunde0702_1789-801-32	Motiv	1.0	[3, 4, 2, 3, 2]
humboldt_gasarten_1796-237-20	justi_velazquez02_1888-214-14	Motiv	1.0	[2, 3, 2, 2, 4]
moritz_erfahrungsseelenkunde0702_1789-801-32	robert_griechische_1881-492-37	Motiv	0.8	[2, 2, 2, 3, 1]
moritz_erfahrungsseelenkunde0702_1789-801-32	schauberg_freimaurerei02_1861-6966-28	Motiv	1.0	[1, 2, 2, 3, 1]
moritz_erfahrungsseelenkunde0702_1789-801-32	schaumann_psyche02_1791-1897-22	Motiv	0.4	[4, 4, 3, 4, 4]
schiller_geisterseher_1789-1714-5	toennies_gemeinschaft_1887-139-14	Motiv	1.0	[4, 4, 4, 0, 2]
justi_velazquez02_1888-214-14	schiller_geisterseher_1789-1624-2	Motiv	1.1666666666666667	[2, 3, 0, 3, 1]
moritz_erfahrungsseelenkunde0702_1789-801-32	scherer_poetik_1888-2488-35	Motiv	1.0	[2, 2, 1, 3, 1]
drude_pflanzengeographie_1890-1978-8	ramdohr_mahlerei01_1787-2884-22	Motiv	1.6	[4, 1, 4, 2, 2]
justi_velazquez02_1888-214-14	schiller_geisterseher_1789-1643-31	Motiv	0.8	[2, 2, 2, 3, 1]
justi_velazquez02_1888-214-14	vischer_aesthetik0301_1851-399-114	Motiv	1.0	[3, 2, 2, 3, 1]
scherer_poetik_1888-3327-0	schmoller_volkswirtschaftslehre_1893-1167-87	Motiv	1.6	[4, 1, 1, 3, 2]
justi_velazquez02_1888-214-14	vischer_aesthetik030201_1852-761-29	Motiv	0.4	[4, 3, 3, 3, 3]
moritz_erfahrungsseelenkunde0702_1789-801-32	schiller_geisterseher_1789-1624-2	Motiv	0.0	[4, 4, 0, 4, 4]
justi_velazquez02_1888-214-14	robert_griechische_1881-492-37	Motiv	0.6	[4, 3, 3, 3, 4]
baumgart_poetik_1887-968-31	paul_hesperus01_1795-2427-46	Motiv	1.4	[4, 1, 2, 1, 1]
moritz_erfahrungsseelenkunde0302_1785-674-32	moritz_erfahrungsseelenkunde0702_1789-801-32	Motiv	0.4	[3, 4, 4, 4, 4]
baumgart_poetik_1887-3680-77	wackernagel_poetik_1873-2134-6	Motiv	0.4	[4, 4, 4, 4, 3]
glueck_pandecten01_1790-454-18	goethe_lehrjahre03_1795-968-56	Motiv	0.8	[4, 4, 4, 2, 4]
bismarck_erinnerungen02_1898-1923-18	schiller_krieg_1792-73-1	Motiv	1.0	[3, 4, 3, 2, 4]
glueck_pandecten01_1790-475-13	schiller_geisterseher_1789-1714-5	Motiv	0.4	[4, 4, 4, 3, 4]
glueck_pandecten01_1790-5075-21	justi_velazquez02_1888-214-14	Motiv	1.2	[3, 3, 1, 3, 1]
beseler_kommentar_1851-4090-33	justi_velazquez02_1888-214-14	Motiv	1.0	[3, 2, 2, 3, 1]
burckhardt_cicerone_1855-9648-14	tetens_versuche02_1777-6576-20	Motiv	1.1666666666666667	[3, 1, 1, 0, 2]
glueck_pandecten01_1790-5075-21	moritz_erfahrungsseelenkunde0702_1789-801-32	Motiv	0.6	[2, 2, 3, 3, 3]
