identifier1	identifier2	lemma	median_cleaned	judgments
1986-88-21	2003-57-21	出血	4.0	[4, 4]
1981-80-21	1989-83-21	出血	4.0	[4, 4]
1981-80-21	1995-74-21	出血	4.0	[4, 4]
1955-18-21	1973-43-21	出血	4.0	[4, 4]
1981-80-21	1997-50-21	出血	4.0	[4, 4]
1955-18-21	1979-91-21	出血	4.0	[4, 4]
1955-18-21	1984-76-21	出血	4.0	[4, 4]
1961-2-21	2003-79-21	出血	4.0	[4, 4]
1960-26-21	1966-27-21	出血	4.0	[4, 4]
1960-26-21	1965-46-21	出血	4.0	[4, 4]
1960-26-21	1965-41-21	出血	4.0	[4, 4]
1960-26-21	1962-31-21	出血	4.0	[4, 4]
1960-26-21	1961-2-21	出血	4.0	[4, 4]
1960-26-21	1960-44-21	出血	4.0	[4, 4]
1955-18-21	2003-79-21	出血	4.0	[4, 4]
1955-18-21	2003-62-21	出血	4.0	[4, 4]
1955-18-21	2003-57-21	出血	4.0	[4, 4]
1955-18-21	2001-85-21	出血	4.0	[4, 4]
1955-18-21	2000-98-21	出血	4.0	[4, 4]
1955-18-21	1997-50-21	出血	4.0	[4, 4]
1955-18-21	1995-74-21	出血	4.0	[4, 4]
1955-18-21	1989-83-21	出血	4.0	[4, 4]
1955-18-21	1986-96-21	出血	4.0	[4, 4]
1955-18-21	1986-88-21	出血	4.0	[4, 4]
1955-18-21	1985-84-21	出血	4.0	[4, 4]
1955-18-21	1984-77-21	出血	4.0	[4, 4]
1955-18-21	1981-80-21	出血	4.0	[4, 4]
1961-2-21	2003-57-21	出血	4.0	[4, 4]
1981-80-21	2000-98-21	出血	4.0	[4, 4]
1986-88-21	2001-85-21	出血	4.0	[4, 4]
1960-23-21	2003-57-21	出血	4.0	[4, 4]
1960-23-21	2001-85-21	出血	4.0	[4, 4]
1960-23-21	2000-98-21	出血	4.0	[4, 4]
2000-98-21	2003-79-21	出血	4.0	[4, 4]
2000-98-21	2003-62-21	出血	4.0	[4, 4]
1966-27-21	1989-83-21	出血	4.0	[4, 4]
1966-27-21	1995-74-21	出血	4.0	[4, 4]
1966-27-21	2000-98-21	出血	4.0	[4, 4]
1966-27-21	2001-85-21	出血	4.0	[4, 4]
1966-27-21	2003-57-21	出血	4.0	[4, 4]
1966-27-21	2003-62-21	出血	4.0	[4, 4]
1966-27-21	2003-79-21	出血	4.0	[4, 4]
2000-98-21	2003-57-21	出血	4.0	[4, 4]
2000-98-21	2001-85-21	出血	4.0	[4, 4]
1960-23-21	1997-50-21	出血	4.0	[4, 4]
1960-23-21	1995-74-21	出血	4.0	[4, 4]
1960-23-21	1989-83-21	出血	4.0	[4, 4]
1960-23-21	1986-88-21	出血	4.0	[4, 4]
1960-23-21	1985-84-21	出血	4.0	[4, 4]
1986-88-21	1989-83-21	出血	4.0	[4, 4]
1981-80-21	2001-85-21	出血	4.0	[4, 4]
1986-88-21	1995-74-21	出血	4.0	[4, 4]
1984-77-21	1997-50-21	出血	4.0	[4, 4]
1966-27-21	1969-14-21	出血	4.0	[4, 4]
1966-27-21	1970-32-21	出血	4.0	[4, 4]
1986-88-21	2000-98-21	出血	4.0	[4, 4]
1971-24-21	1986-88-21	出血	4.0	[4, 4]
1960-23-21	2003-79-21	出血	4.0	[4, 4]
1960-23-21	2003-62-21	出血	4.0	[4, 4]
1966-27-21	1971-24-21	出血	4.0	[4, 4]
1966-27-21	1973-12-21	出血	4.0	[4, 4]
1966-27-21	1973-43-21	出血	4.0	[4, 4]
1966-27-21	1981-80-21	出血	4.0	[4, 4]
1966-27-21	1984-76-21	出血	4.0	[4, 4]
1966-27-21	1984-77-21	出血	4.0	[4, 4]
1966-27-21	1985-84-21	出血	4.0	[4, 4]
1966-27-21	1986-88-21	出血	4.0	[4, 4]
1984-76-21	2003-79-21	出血	4.0	[4, 4]
1984-77-21	1985-84-21	出血	4.0	[4, 4]
1984-77-21	1986-88-21	出血	4.0	[4, 4]
1984-77-21	1989-83-21	出血	4.0	[4, 4]
1984-77-21	1995-74-21	出血	4.0	[4, 4]
1986-88-21	1997-50-21	出血	4.0	[4, 4]
1969-14-21	1971-24-21	出血	4.0	[4, 4]
1956-5-21	1984-77-21	出血	4.0	[4, 4]
1969-14-21	1973-43-21	出血	4.0	[4, 4]
1965-41-21	1969-14-21	出血	4.0	[4, 4]
1985-84-21	2003-79-21	出血	4.0	[4, 4]
1985-84-21	2003-62-21	出血	4.0	[4, 4]
2001-85-21	2003-57-21	出血	4.0	[4, 4]
2001-85-21	2003-62-21	出血	4.0	[4, 4]
2001-85-21	2003-79-21	出血	4.0	[4, 4]
1985-84-21	2003-57-21	出血	4.0	[4, 4]
1965-41-21	1966-27-21	出血	4.0	[4, 4]
1965-41-21	1965-46-21	出血	4.0	[4, 4]
1963-8-21	1998-51-21	出血	4.0	[4, 4]
1963-8-21	1999-99-21	出血	4.0	[4, 4]
1985-84-21	2001-85-21	出血	4.0	[4, 4]
1969-14-21	1973-12-21	出血	4.0	[4, 4]
1985-84-21	2000-98-21	出血	4.0	[4, 4]
1985-84-21	1995-74-21	出血	4.0	[4, 4]
1985-84-21	1989-83-21	出血	4.0	[4, 4]
1985-84-21	1986-88-21	出血	4.0	[4, 4]
1998-51-21	1999-99-21	出血	4.0	[4, 4]
1984-77-21	2003-79-21	出血	4.0	[4, 4]
1969-14-21	2000-98-21	出血	4.0	[4, 4]
1969-14-21	2001-75-21	出血	3.0	[3, 3]
1969-14-21	2001-85-21	出血	4.0	[4, 4]
1969-14-21	2003-57-21	出血	4.0	[4, 4]
1969-14-21	2003-62-21	出血	4.0	[4, 4]
1969-14-21	2003-79-21	出血	4.0	[4, 4]
1972-6-21	1979-91-21	出血	4.0	[4, 4]
1985-84-21	1997-50-21	出血	4.0	[4, 4]
1965-41-21	1971-24-21	出血	4.0	[4, 4]
1963-8-21	1996-78-21	出血	4.0	[4, 4]
1965-41-21	1973-12-21	出血	4.0	[4, 4]
1970-32-21	2001-85-21	出血	4.0	[4, 4]
1970-32-21	2000-98-21	出血	4.0	[4, 4]
1970-32-21	1997-50-21	出血	4.0	[4, 4]
1970-32-21	1995-74-21	出血	4.0	[4, 4]
1965-41-21	2003-62-21	出血	4.0	[4, 4]
1970-32-21	1989-83-21	出血	4.0	[4, 4]
1970-32-21	1986-96-21	出血	4.0	[4, 4]
1970-32-21	1986-88-21	出血	4.0	[4, 4]
1970-32-21	1985-84-21	出血	4.0	[4, 4]
1970-32-21	1984-77-21	出血	4.0	[4, 4]
1970-32-21	1984-76-21	出血	4.0	[4, 4]
1965-41-21	2003-57-21	出血	4.0	[4, 4]
1965-41-21	2001-85-21	出血	4.0	[4, 4]
1965-41-21	2000-98-21	出血	4.0	[4, 4]
1965-41-21	1997-50-21	出血	4.0	[4, 4]
1965-41-21	1995-74-21	出血	4.0	[4, 4]
1965-41-21	1989-83-21	出血	4.0	[4, 4]
1965-41-21	1986-88-21	出血	4.0	[4, 4]
1965-41-21	1985-84-21	出血	4.0	[4, 4]
1965-41-21	1984-77-21	出血	4.0	[4, 4]
1970-32-21	1981-80-21	出血	4.0	[4, 4]
1970-32-21	1973-43-21	出血	4.0	[4, 4]
1970-32-21	1973-12-21	出血	4.0	[4, 4]
1970-32-21	1971-24-21	出血	4.0	[4, 4]
1965-41-21	1984-76-21	出血	4.0	[4, 4]
1965-41-21	1981-80-21	出血	4.0	[4, 4]
1965-41-21	1973-43-21	出血	4.0	[4, 4]
1972-6-21	2000-98-21	出血	4.0	[4, 4]
1970-32-21	2003-57-21	出血	4.0	[4, 4]
1973-12-21	1973-43-21	出血	4.0	[4, 4]
1973-12-21	1984-76-21	出血	4.0	[4, 4]
1960-44-21	1965-46-21	出血	4.0	[4, 4]
1960-44-21	1969-14-21	出血	4.0	[4, 4]
1960-44-21	1970-32-21	出血	4.0	[4, 4]
1960-44-21	1971-24-21	出血	4.0	[4, 4]
1960-44-21	1973-12-21	出血	4.0	[4, 4]
1960-44-21	1973-43-21	出血	4.0	[4, 4]
1960-44-21	1981-80-21	出血	4.0	[4, 4]
1960-44-21	1984-76-21	出血	4.0	[4, 4]
1960-44-21	1984-77-21	出血	4.0	[4, 4]
1960-44-21	1985-84-21	出血	4.0	[4, 4]
1960-44-21	1986-88-21	出血	4.0	[4, 4]
1960-44-21	1989-83-21	出血	4.0	[4, 4]
1960-44-21	1965-41-21	出血	4.0	[4, 4]
1960-44-21	1995-74-21	出血	4.0	[4, 4]
1960-44-21	2000-98-21	出血	4.0	[4, 4]
1960-44-21	2001-85-21	出血	4.0	[4, 4]
1960-44-21	2003-57-21	出血	4.0	[4, 4]
1960-44-21	2003-62-21	出血	4.0	[4, 4]
1960-44-21	2003-79-21	出血	4.0	[4, 4]
1971-24-21	2003-79-21	出血	4.0	[4, 4]
1971-24-21	2003-62-21	出血	4.0	[4, 4]
1971-24-21	2003-57-21	出血	4.0	[4, 4]
1971-24-21	2001-85-21	出血	4.0	[4, 4]
1971-24-21	2000-98-21	出血	4.0	[4, 4]
1971-24-21	1997-50-21	出血	4.0	[4, 4]
1971-24-21	1995-74-21	出血	4.0	[4, 4]
1960-44-21	1997-50-21	出血	4.0	[4, 4]
1960-44-21	1962-31-21	出血	4.0	[4, 4]
1960-44-21	1961-2-21	出血	4.0	[4, 4]
1971-24-21	1985-84-21	出血	4.0	[4, 4]
1973-12-21	1984-77-21	出血	4.0	[4, 4]
1996-78-21	1998-51-21	出血	4.0	[4, 4]
1996-78-21	1999-99-21	出血	4.0	[4, 4]
2003-57-21	2003-62-21	出血	4.0	[4, 4]
2003-57-21	2003-79-21	出血	4.0	[4, 4]
1997-50-21	2003-79-21	出血	4.0	[4, 4]
1997-50-21	2003-62-21	出血	4.0	[4, 4]
1997-50-21	2003-57-21	出血	4.0	[4, 4]
1997-50-21	2001-85-21	出血	4.0	[4, 4]
1997-50-21	2000-98-21	出血	4.0	[4, 4]
1973-12-21	1985-84-21	出血	4.0	[4, 4]
1973-12-21	1986-88-21	出血	4.0	[4, 4]
2003-62-21	2003-79-21	出血	4.0	[4, 4]
1973-12-21	1989-83-21	出血	4.0	[4, 4]
1973-12-21	1995-74-21	出血	4.0	[4, 4]
1973-12-21	1997-50-21	出血	4.0	[4, 4]
1973-12-21	2000-98-21	出血	4.0	[4, 4]
1973-12-21	2001-85-21	出血	4.0	[4, 4]
1973-12-21	2003-57-21	出血	4.0	[4, 4]
1973-12-21	2003-62-21	出血	4.0	[4, 4]
1973-12-21	2003-79-21	出血	4.0	[4, 4]
1964-28-21	1973-11-21	出血	4.0	[4, 4]
1971-24-21	1973-12-21	出血	4.0	[4, 4]
1971-24-21	1973-43-21	出血	4.0	[4, 4]
1971-24-21	1981-80-21	出血	4.0	[4, 4]
1971-24-21	1984-76-21	出血	4.0	[4, 4]
1971-24-21	1984-77-21	出血	4.0	[4, 4]
1973-12-21	1981-80-21	出血	4.0	[4, 4]
1970-32-21	2003-62-21	出血	4.0	[4, 4]
1965-41-21	1970-32-21	出血	4.0	[4, 4]
1956-5-21	1984-76-21	出血	4.0	[4, 4]
1956-5-21	1981-80-21	出血	4.0	[4, 4]
1956-5-21	1985-84-21	出血	4.0	[4, 4]
1956-5-21	1986-88-21	出血	4.0	[4, 4]
1956-5-21	1989-83-21	出血	4.0	[4, 4]
1956-5-21	1995-74-21	出血	4.0	[4, 4]
1956-5-21	1997-50-21	出血	4.0	[4, 4]
1956-5-21	2000-98-21	出血	4.0	[4, 4]
1956-5-21	2001-85-21	出血	4.0	[4, 4]
1956-5-21	2003-57-21	出血	4.0	[4, 4]
1956-5-21	2003-62-21	出血	4.0	[4, 4]
1956-5-21	2003-79-21	出血	4.0	[4, 4]
1960-26-21	1979-91-21	出血	4.0	[4, 4]
1960-26-21	1973-43-21	出血	4.0	[4, 4]
1956-5-21	1961-2-21	出血	4.0	[4, 4]
1956-5-21	1960-44-21	出血	4.0	[4, 4]
1956-5-21	1960-26-21	出血	4.0	[4, 4]
1956-5-21	1960-23-21	出血	4.0	[4, 4]
1969-14-21	1984-76-21	出血	4.0	[4, 4]
1969-14-21	1981-80-21	出血	4.0	[4, 4]
1956-5-21	1973-43-21	出血	4.0	[4, 4]
1956-5-21	1957-21-21	出血	4.0	[4, 4]
1956-5-21	1973-12-21	出血	4.0	[4, 4]
1956-5-21	1962-31-21	出血	4.0	[4, 4]
1956-5-21	1970-32-21	出血	4.0	[4, 4]
1986-96-21	2001-85-21	出血	4.0	[4, 4]
1986-96-21	2001-75-21	出血	3.0	[3, 3]
1969-14-21	1997-50-21	出血	4.0	[4, 4]
1956-5-21	1969-14-21	出血	4.0	[4, 4]
1956-5-21	1966-27-21	出血	4.0	[4, 4]
1960-26-21	1984-76-21	出血	4.0	[4, 4]
1960-26-21	1985-84-21	出血	4.0	[4, 4]
1960-26-21	1986-88-21	出血	4.0	[4, 4]
1960-26-21	1989-83-21	出血	4.0	[4, 4]
1960-26-21	1995-74-21	出血	4.0	[4, 4]
1960-26-21	1997-50-21	出血	4.0	[4, 4]
1960-26-21	2000-98-21	出血	4.0	[4, 4]
1960-26-21	2001-85-21	出血	4.0	[4, 4]
1960-26-21	2003-57-21	出血	4.0	[4, 4]
1960-26-21	2003-62-21	出血	4.0	[4, 4]
1960-26-21	2003-79-21	出血	4.0	[4, 4]
1956-5-21	1965-46-21	出血	4.0	[4, 4]
1956-5-21	1965-41-21	出血	4.0	[4, 4]
1956-5-21	1971-24-21	出血	4.0	[4, 4]
1970-32-21	2003-79-21	出血	4.0	[4, 4]
1969-14-21	1984-77-21	出血	4.0	[4, 4]
1960-26-21	1981-80-21	出血	4.0	[4, 4]
1969-14-21	1995-74-21	出血	4.0	[4, 4]
1969-14-21	1989-83-21	出血	4.0	[4, 4]
1969-14-21	1986-88-21	出血	4.0	[4, 4]
1969-14-21	1985-84-21	出血	4.0	[4, 4]
1981-80-21	1984-76-21	出血	4.0	[4, 4]
1979-91-21	2003-57-21	出血	4.0	[4, 4]
1965-46-21	1989-83-21	出血	4.0	[4, 4]
1981-80-21	1984-77-21	出血	4.0	[4, 4]
1965-46-21	1997-50-21	出血	4.0	[4, 4]
1965-46-21	2003-79-21	出血	4.0	[4, 4]
1965-46-21	2003-62-21	出血	4.0	[4, 4]
1965-46-21	2003-57-21	出血	4.0	[4, 4]
1965-46-21	2001-85-21	出血	4.0	[4, 4]
1965-46-21	2000-98-21	出血	4.0	[4, 4]
1965-46-21	1995-74-21	出血	4.0	[4, 4]
1981-80-21	1985-84-21	出血	4.0	[4, 4]
1965-46-21	1986-88-21	出血	4.0	[4, 4]
1965-46-21	1984-77-21	出血	4.0	[4, 4]
1965-46-21	1966-27-21	出血	4.0	[4, 4]
1965-46-21	1969-14-21	出血	4.0	[4, 4]
1965-46-21	1970-32-21	出血	4.0	[4, 4]
1965-46-21	1971-24-21	出血	4.0	[4, 4]
1965-46-21	1985-84-21	出血	4.0	[4, 4]
1965-46-21	1973-12-21	出血	4.0	[4, 4]
1979-91-21	1986-88-21	出血	4.0	[4, 4]
1979-91-21	1989-83-21	出血	4.0	[4, 4]
1979-91-21	2001-75-21	出血	4.0	[4, 4]
1965-46-21	1973-43-21	出血	4.0	[4, 4]
1965-46-21	1981-80-21	出血	4.0	[4, 4]
1965-46-21	1984-76-21	出血	4.0	[4, 4]
1979-91-21	1986-96-21	出血	4.0	[4, 4]
1981-80-21	1986-88-21	出血	4.0	[4, 4]
1993-84-9	1998-70-9	宰	4.0	[4, 4]
1957-5-9	1960-10-9	宰	4.0	[4, 4]
1963-38-9	1993-97-9	宰	1.0	[1, 1]
1963-38-9	1994-86-9	宰	1.0	[1, 1]
1963-38-9	1995-51-9	宰	1.0	[1, 1]
1963-38-9	1996-98-9	宰	1.0	[1, 1]
1963-38-9	1998-70-9	宰	1.0	[1, 1]
1963-38-9	1998-74-9	宰	1.0	[1, 1]
1963-38-9	1998-77-9	宰	1.0	[1, 1]
1963-38-9	1999-92-9	宰	1.0	[1, 1]
1963-38-9	2002-75-9	宰	1.0	[1, 1]
1992-66-9	2003-71-9	宰	4.0	[4, 4]
1992-66-9	2003-94-9	宰	4.0	[4, 4]
1963-4-9	1993-84-9	宰	4.0	[4, 4]
1963-4-9	1993-76-9	宰	2.0	[2, 2]
1993-84-9	1995-51-9	宰	4.0	[4, 4]
1957-5-9	1959-11-9	宰	4.0	[4, 4]
1963-4-9	1992-66-9	宰	2.0	[2, 2]
1993-84-9	1996-82-9	宰	2.0	[2, 2]
1993-84-9	1996-98-9	宰	2.0	[2, 2]
1957-5-9	1993-97-9	宰	2.0	[2, 2]
1957-5-9	1994-86-9	宰	2.0	[2, 2]
1957-5-9	1995-51-9	宰	4.0	[4, 4]
1957-5-9	1996-82-9	宰	2.0	[2, 2]
1957-5-9	1958-24-9	宰	4.0	[4, 4]
1957-5-9	1996-98-9	宰	2.0	[2, 2]
1957-5-9	1963-4-9	宰	4.0	[4, 4]
1992-66-9	2003-69-9	宰	2.0	[2, 2]
1957-5-9	1965-0-9	宰	4.0	[4, 4]
1963-38-9	1993-76-9	宰	1.0	[1, 1]
1957-5-9	1967-21-9	宰	4.0	[4, 4]
1957-5-9	1970-7-9	宰	4.0	[4, 4]
1957-5-9	1978-48-9	宰	4.0	[4, 4]
1957-5-9	1983-73-9	宰	4.0	[4, 4]
1957-5-9	1992-66-9	宰	2.0	[2, 2]
1969-17-9	1993-97-9	宰	2.0	[2, 2]
1969-17-9	1994-86-9	宰	2.0	[2, 2]
1969-17-9	1996-82-9	宰	2.0	[2, 2]
1969-17-9	1996-98-9	宰	2.0	[2, 2]
1957-5-9	1993-76-9	宰	2.0	[2, 2]
1957-5-9	1993-84-9	宰	4.0	[4, 4]
1963-38-9	1993-84-9	宰	1.0	[1, 1]
1969-17-9	2002-75-9	宰	2.0	[2, 2]
1969-17-9	2003-53-9	宰	2.0	[2, 2]
1969-17-9	2003-54-9	宰	2.0	[2, 2]
1969-17-9	2003-71-9	宰	2.0	[2, 2]
1969-17-9	2003-94-9	宰	2.0	[2, 2]
1992-66-9	1993-97-9	宰	4.0	[4, 4]
1992-66-9	1995-51-9	宰	2.0	[2, 2]
1992-66-9	1996-82-9	宰	4.0	[4, 4]
1992-66-9	1996-98-9	宰	4.0	[4, 4]
1992-66-9	1998-70-9	宰	2.0	[2, 2]
1992-66-9	1998-77-9	宰	2.0	[2, 2]
1992-66-9	1999-92-9	宰	2.0	[2, 2]
1993-84-9	1993-97-9	宰	2.0	[2, 2]
1992-66-9	2003-54-9	宰	4.0	[4, 4]
1993-84-9	1994-86-9	宰	2.0	[2, 2]
1957-5-9	1963-38-9	宰	1.0	[1, 1]
1958-24-9	1960-10-9	宰	4.0	[4, 4]
1957-5-9	1998-70-9	宰	4.0	[4, 4]
1967-21-9	1993-84-9	宰	4.0	[4, 4]
1967-21-9	2002-75-9	宰	2.0	[2, 2]
1967-21-9	1993-76-9	宰	2.0	[2, 2]
1967-21-9	2003-53-9	宰	2.0	[2, 2]
1963-4-9	1978-48-9	宰	4.0	[4, 4]
1963-4-9	1970-7-9	宰	4.0	[4, 4]
1963-4-9	1967-21-9	宰	4.0	[4, 4]
1963-4-9	1965-0-9	宰	4.0	[4, 4]
1963-38-9	2003-94-9	宰	1.0	[1, 1]
1963-38-9	2003-71-9	宰	1.0	[1, 1]
1963-38-9	2003-69-9	宰	1.0	[1, 1]
1967-21-9	1993-97-9	宰	2.0	[2, 2]
1963-38-9	2003-54-9	宰	1.0	[1, 1]
1967-21-9	1970-7-9	宰	4.0	[4, 4]
1967-21-9	1978-48-9	宰	4.0	[4, 4]
1967-21-9	1983-73-9	宰	4.0	[4, 4]
1967-21-9	1992-66-9	宰	2.0	[2, 2]
1967-21-9	2003-54-9	宰	2.0	[2, 2]
1967-21-9	2003-69-9	宰	4.0	[4, 4]
1963-4-9	1983-73-9	宰	4.0	[4, 4]
1958-24-9	2003-94-9	宰	2.0	[2, 2]
1958-24-9	2003-71-9	宰	2.0	[2, 2]
1958-24-9	2003-69-9	宰	4.0	[4, 4]
1958-24-9	2003-54-9	宰	2.0	[2, 2]
1963-4-9	1999-92-9	宰	4.0	[4, 4]
1967-21-9	1994-86-9	宰	2.0	[2, 2]
1967-21-9	1995-51-9	宰	4.0	[4, 4]
1958-46-9	2003-94-9	宰	2.0	[2, 2]
1963-4-9	2003-71-9	宰	2.0	[2, 2]
1963-4-9	2003-69-9	宰	4.0	[4, 4]
1963-4-9	2003-54-9	宰	2.0	[2, 2]
1963-4-9	2003-53-9	宰	2.0	[2, 2]
1967-21-9	1999-92-9	宰	4.0	[4, 4]
1967-21-9	1998-77-9	宰	4.0	[4, 4]
1967-21-9	1998-74-9	宰	4.0	[4, 4]
1963-4-9	2002-75-9	宰	2.0	[2, 2]
1967-21-9	1996-98-9	宰	2.0	[2, 2]
1958-46-9	1963-38-9	宰	1.0	[1, 1]
1967-21-9	1996-82-9	宰	2.0	[2, 2]
1958-46-9	1963-4-9	宰	4.0	[4, 4]
1958-46-9	1983-73-9	宰	4.0	[4, 4]
1958-46-9	1992-66-9	宰	2.0	[2, 2]
1958-46-9	1993-76-9	宰	2.0	[2, 2]
1958-46-9	1993-97-9	宰	2.0	[2, 2]
1958-46-9	1994-86-9	宰	2.0	[2, 2]
1958-46-9	1995-51-9	宰	4.0	[4, 4]
1958-46-9	1996-82-9	宰	2.0	[2, 2]
1958-46-9	1996-98-9	宰	2.0	[2, 2]
1958-46-9	1998-77-9	宰	4.0	[4, 4]
1958-46-9	2002-75-9	宰	2.0	[2, 2]
1958-46-9	2003-53-9	宰	2.0	[2, 2]
1958-46-9	2003-54-9	宰	2.0	[2, 2]
1958-46-9	2003-71-9	宰	2.0	[2, 2]
1958-24-9	2003-53-9	宰	2.0	[2, 2]
1958-24-9	2002-75-9	宰	2.0	[2, 2]
1958-24-9	1999-92-9	宰	4.0	[4, 4]
1958-24-9	1998-77-9	宰	4.0	[4, 4]
1958-24-9	1965-0-9	宰	4.0	[4, 4]
1958-24-9	1963-4-9	宰	4.0	[4, 4]
1958-24-9	1963-38-9	宰	1.0	[1, 1]
1958-24-9	1959-11-9	宰	4.0	[4, 4]
1963-4-9	1998-77-9	宰	4.0	[4, 4]
1957-5-9	2003-71-9	宰	2.0	[2, 2]
1963-4-9	1998-74-9	宰	4.0	[4, 4]
1963-4-9	1998-70-9	宰	4.0	[4, 4]
1963-4-9	1996-98-9	宰	2.0	[2, 2]
1963-4-9	1996-82-9	宰	2.0	[2, 2]
1963-4-9	1995-51-9	宰	4.0	[4, 4]
1967-21-9	2003-71-9	宰	2.0	[2, 2]
1967-21-9	2003-94-9	宰	2.0	[2, 2]
1957-5-9	2003-69-9	宰	4.0	[4, 4]
1957-5-9	2003-54-9	宰	2.0	[2, 2]
1957-5-9	2003-53-9	宰	2.0	[2, 2]
1963-4-9	1994-86-9	宰	2.0	[2, 2]
1963-4-9	1993-97-9	宰	2.0	[2, 2]
1993-84-9	1998-74-9	宰	4.0	[4, 4]
1957-5-9	1999-92-9	宰	4.0	[4, 4]
1957-5-9	1998-77-9	宰	4.0	[4, 4]
1969-17-9	1974-19-9	宰	4.0	[4, 4]
1969-17-9	1989-85-9	宰	4.0	[4, 4]
1969-17-9	1992-66-9	宰	2.0	[2, 2]
1957-5-9	1998-74-9	宰	4.0	[4, 4]
1993-76-9	2003-94-9	宰	4.0	[4, 4]
1969-17-9	1993-76-9	宰	2.0	[2, 2]
1958-24-9	1967-21-9	宰	4.0	[4, 4]
1958-24-9	1978-48-9	宰	4.0	[4, 4]
1958-24-9	1998-74-9	宰	4.0	[4, 4]
1958-24-9	1998-70-9	宰	4.0	[4, 4]
1958-24-9	1996-98-9	宰	2.0	[2, 2]
1958-24-9	1996-82-9	宰	2.0	[2, 2]
1958-24-9	1995-51-9	宰	4.0	[4, 4]
1958-24-9	1994-86-9	宰	2.0	[2, 2]
1993-76-9	1993-84-9	宰	2.0	[2, 2]
1993-76-9	1993-97-9	宰	4.0	[4, 4]
1993-76-9	1994-86-9	宰	4.0	[4, 4]
1993-76-9	1995-51-9	宰	2.0	[2, 2]
1993-76-9	1996-82-9	宰	4.0	[4, 4]
1993-76-9	1998-70-9	宰	2.0	[2, 2]
1993-76-9	1998-74-9	宰	2.0	[2, 2]
1993-76-9	1998-77-9	宰	2.0	[2, 2]
1993-76-9	1999-92-9	宰	2.0	[2, 2]
1993-76-9	2002-75-9	宰	4.0	[4, 4]
1993-76-9	2003-53-9	宰	4.0	[4, 4]
1993-76-9	2003-54-9	宰	4.0	[4, 4]
1993-76-9	2003-69-9	宰	2.0	[2, 2]
1993-76-9	2003-71-9	宰	4.0	[4, 4]
1958-24-9	1993-97-9	宰	2.0	[2, 2]
1958-24-9	1993-84-9	宰	4.0	[4, 4]
1958-24-9	1993-76-9	宰	2.0	[2, 2]
1958-24-9	1992-66-9	宰	2.0	[2, 2]
1958-24-9	1983-73-9	宰	4.0	[4, 4]
1958-24-9	1970-7-9	宰	4.0	[4, 4]
1963-38-9	1992-66-9	宰	1.0	[1, 1]
1967-21-9	1998-70-9	宰	4.0	[4, 4]
1963-38-9	1983-73-9	宰	1.0	[1, 1]
1978-48-9	1999-92-9	宰	4.0	[4, 4]
1978-48-9	2002-75-9	宰	2.0	[2, 2]
1996-98-9	1998-70-9	宰	2.0	[2, 2]
1996-98-9	1998-74-9	宰	2.0	[2, 2]
1996-98-9	1998-77-9	宰	2.0	[2, 2]
1996-98-9	1999-92-9	宰	2.0	[2, 2]
1978-48-9	1998-77-9	宰	4.0	[4, 4]
1996-98-9	2002-75-9	宰	4.0	[4, 4]
1996-98-9	2003-54-9	宰	4.0	[4, 4]
1996-98-9	2003-69-9	宰	2.0	[2, 2]
1996-98-9	2003-71-9	宰	4.0	[4, 4]
1959-6-9	1969-17-9	宰	4.0	[4, 4]
1959-6-9	1974-19-9	宰	4.0	[4, 4]
1959-6-9	1989-85-9	宰	4.0	[4, 4]
1996-98-9	2003-53-9	宰	4.0	[4, 4]
1959-6-9	1992-66-9	宰	2.0	[2, 2]
1978-48-9	1998-74-9	宰	4.0	[4, 4]
1978-48-9	1995-51-9	宰	4.0	[4, 4]
1956-29-9	1958-24-9	宰	4.0	[4, 4]
1956-29-9	1957-5-9	宰	4.0	[4, 4]
1956-29-9	1957-37-9	宰	4.0	[4, 4]
1956-29-9	1956-43-9	宰	4.0	[4, 4]
1996-82-9	2003-54-9	宰	4.0	[4, 4]
1996-82-9	2003-69-9	宰	2.0	[2, 2]
1978-48-9	1998-70-9	宰	4.0	[4, 4]
1996-82-9	2003-71-9	宰	4.0	[4, 4]
1978-48-9	1983-73-9	宰	4.0	[4, 4]
1978-48-9	1992-66-9	宰	2.0	[2, 2]
1978-48-9	1993-76-9	宰	2.0	[2, 2]
1978-48-9	1993-84-9	宰	4.0	[4, 4]
1978-48-9	1993-97-9	宰	2.0	[2, 2]
1978-48-9	1994-86-9	宰	2.0	[2, 2]
1996-82-9	2003-94-9	宰	4.0	[4, 4]
1956-29-9	1959-11-9	宰	4.0	[4, 4]
1959-6-9	1993-76-9	宰	2.0	[2, 2]
1974-19-9	2003-94-9	宰	2.0	[2, 2]
1974-19-9	1994-86-9	宰	2.0	[2, 2]
1974-19-9	1993-97-9	宰	2.0	[2, 2]
1974-19-9	1993-76-9	宰	2.0	[2, 2]
1974-19-9	1992-66-9	宰	2.0	[2, 2]
1974-19-9	1989-85-9	宰	4.0	[4, 4]
1998-70-9	1998-74-9	宰	4.0	[4, 4]
1974-19-9	1996-82-9	宰	2.0	[2, 2]
1998-70-9	1998-77-9	宰	4.0	[4, 4]
1998-70-9	2002-75-9	宰	2.0	[2, 2]
1998-70-9	2003-53-9	宰	2.0	[2, 2]
1998-70-9	2003-54-9	宰	2.0	[2, 2]
1998-70-9	2003-69-9	宰	4.0	[4, 4]
